PUM_NM,WHSAL_NM,SALEDATE,SAN_NM,KIND_NM,TOT_AMT,TOT_QTY,QTY
풋고추,서울가락도매,20220301,경상남도 창녕군,롱그린,501129.26829268294,103.97560975609755,10.414634146341463
풋고추,서울가락도매,20220301,경상남도 창녕군,오이맛고추,777065.2777777778,158.22222222222223,15.777777777777779
풋고추,서울가락도매,20220301,경상남도 창녕군,청양,322275.0,63.583333333333336,6.333333333333333
풋고추,서울가락도매,20220301,경상남도 창원시 마산회원구,오이맛고추,1046500.0,230.0,23.0
풋고추,서울가락도매,20220301,경상남도 창원시 마산회원구,청양,463800.0,90.0,9.0
풋고추,서울가락도매,20220301,경상남도 창원시 의창(성산)구,오이맛고추,1054500.0,230.0,23.0
풋고추,서울가락도매,20220301,경상남도 창원시 의창(성산)구,청양,352000.0,60.0,6.0
풋고추,서울가락도매,20220301,경상남도 함안군,청양,1455500.0,235.0,23.5
풋고추,서울가락도매,20220301,광주 남구,청양,239526.31578947368,52.63157894736842,5.2631578947368425
풋고추,서울가락도매,20220301,광주 남구,청홍,308333.3333333333,50.0,5.0
풋고추,서울가락도매,20220301,전라남도 나주시,청양,516500.0,95.0,9.5
풋고추,서울가락도매,20220301,전라남도 나주시,청홍,192000.0,30.0,3.0
풋고추,서울가락도매,20220301,충청남도 청양군,오이맛고추,178750.0,23.05,93.5
풋고추,서울가락도매,20220301,충청남도 청양군,청양,537833.3333333334,54.26666666666667,346.3333333333333
풋고추,서울강서도매,20220301,경남 진주시,녹광,505500.0,85.0,8.5
풋고추,서울강서도매,20220301,경남 진주시,반홍,218000.0,40.0,4.0
풋고추,서울강서도매,20220301,경남 진주시,오이맛고추,529125.0,107.5,10.75
풋고추,서울강서도매,20220301,경남 진주시,청양,1100555.5555555555,201.11111111111111,20.11111111111111
풋고추,서울강서도매,20220301,경남 창원시,기타풋고추,301500.0,70.0,7.0
풋고추,서울강서도매,20220301,경남 창원시,청양,592500.0,102.85714285714286,10.285714285714286
풋고추,서울강서도매,20220301,경상남도 밀양시,청양,1148000.0,205.0,20.5
풋고추,서울강서도매,20220301,경상남도 진주시,청양,586550.0,102.0,10.2
풋고추,서울강서도매,20220301,경상남도 창녕군,롱그린,409820.0,84.4,8.4
풋고추,서울강서도매,20220301,경상남도 창원시 의창(성산)구,청양,1064000.0,190.0,19.0
풋고추,서울강서도매,20220301,광주 남구,청양,440000.0,80.0,8.0
풋고추,수원도매시장,20220301,경남 진주시,기타풋고추,176750.0,41.0,4.25
풋고추,수원도매시장,20220301,경남 진주시,청양,314580.0,52.8,5.4
풋고추,수원도매시장,20220301,경남 창녕군,기타풋고추,291300.0,60.0,6.0
풋고추,수원도매시장,20220301,경남 창녕군,청양,499040.0,79.0,7.9
풋고추,수원도매시장,20220301,서울 송파구,롱그린,175560.0,30.0,3.0
풋고추,순천도매시장,20220301,경남 진주시,기타풋고추,295033.3333333333,57.333333333333336,5.833333333333333
풋고추,순천도매시장,20220301,경남 진주시,청양,660000.0,108.5,11.0
풋고추,순천도매시장,20220301,경남 창원시,청양,466000.0,80.0,8.0
풋고추,순천도매시장,20220301,광주 남구,반홍,610000.0,100.0,10.0
풋고추,순천도매시장,20220301,전남 곡성군,청양,150000.0,30.0,3.0
풋고추,순천도매시장,20220301,전남 순천시,녹광,327500.0,40.0,4.0
풋고추,순천도매시장,20220301,전남 순천시,청양,300400.0,38.0,3.8
풋고추,순천도매시장,20220301,전라남도 곡성군,기타풋고추,160000.0,50.0,5.0
풋고추,안산도매시장,20220301,경남 진주시,기타풋고추,188342.85714285713,38.285714285714285,4.0
풋고추,안산도매시장,20220301,경남 진주시,청양,500666.6666666667,81.0,8.25
풋고추,안산도매시장,20220301,서울특별시,기타풋고추,117264.0,40.0,4.0
풋고추,안산도매시장,20220301,서울특별시,청양,122499.0,20.0,2.0
풋고추,안산도매시장,20220301,서울특별시,청초(일반),109732.5,15.0,1.5
풋고추,안양도매시장,20220301,경기 안성시,청양,165333.33333333334,26.666666666666668,2.6666666666666665
풋고추,안양도매시장,20220301,경남 진주시,오이맛고추,150500.0,36.0,3.75
풋고추,안양도매시장,20220301,경남 진주시,청양,316800.0,56.57142857142857,5.785714285714286
풋고추,안양도매시장,20220301,경남 창녕군,롱그린,201571.42857142858,40.714285714285715,4.0
풋고추,안양도매시장,20220301,경남 창녕군,오이맛고추,238500.0,55.0,5.5
풋고추,안양도매시장,20220301,서울 송파구,기타풋고추,118647.69230769231,16.46153846153846,1.6153846153846154
풋고추,안양도매시장,20220301,서울특별시,롱그린,93450.0,16.666666666666668,1.6666666666666667
풋고추,안양도매시장,20220301,서울특별시,오이맛고추,143150.0,28.333333333333332,2.8333333333333335
풋고추,안양도매시장,20220301,서울특별시,청양,210000.0,37.5,3.75
풋고추,울산도매시장,20220301,경남 밀양시,청양,491500.0,75.0,7.5
풋고추,울산도매시장,20220301,경상남도 밀양시,청양,221845.45454545456,34.18181818181818,4.7272727272727275
풋고추,울산도매시장,20220301,경상남도 창녕군,청양,278900.0,41.529411764705884,5.647058823529412
풋고추,울산도매시장,20220301,서울 송파구,기타풋고추,88781.66666666667,16.666666666666668,1.6666666666666667
풋고추,울산도매시장,20220301,서울 송파구,녹광,79538.5,10.0,1.0
풋고추,울산도매시장,20220301,서울 송파구,청양,60548.5,10.0,1.0
풋고추,익산도매시장,20220301,서울 송파구,기타풋고추,64285.0,10.0,1.0
풋고추,익산도매시장,20220301,전북 익산시,청양,153596.33333333334,36.666666666666664,2.3333333333333335
풋고추,인천구월도매,20220301,강원도 평창군,롱그린,140500.0,29.444444444444443,3.0
풋고추,인천구월도매,20220301,경남 밀양시,청양,250500.0,42.57142857142857,4.285714285714286
풋고추,인천구월도매,20220301,경남 진주시,반홍,143833.33333333334,38.333333333333336,3.8333333333333335
풋고추,인천구월도매,20220301,경남 진주시,청양,315895.45454545453,56.52272727272727,7.363636363636363
풋고추,인천구월도매,20220301,경남 창녕군,롱그린,182916.66666666666,40.083333333333336,4.0
풋고추,인천구월도매,20220301,서울 강서구,롱그린,355666.6666666667,73.33333333333333,7.333333333333333
풋고추,인천구월도매,20220301,전남 나주시,오이맛고추,36000.0,8.0,2.0
풋고추,인천삼산도매,20220301,경남 진주시,오이맛고추,100400.0,32.0,3.5
풋고추,인천삼산도매,20220301,경남 진주시,청양,442106.3829787234,77.1063829787234,7.787234042553192
풋고추,인천삼산도매,20220301,경남 창녕군,롱그린,217600.0,47.09090909090909,4.636363636363637
풋고추,인천삼산도매,20220301,경남 창녕군,오이맛고추,212000.0,40.0,4.0
풋고추,인천삼산도매,20220301,경남 창녕군,청양,460400.0,80.0,8.0
풋고추,인천삼산도매,20220301,경상남도 진주시,청양,370800.0,62.0,6.2
풋고추,인천삼산도매,20220301,경상남도 창녕군,롱그린,154181.81818181818,31.818181818181817,3.1818181818181817
풋고추,인천삼산도매,20220301,서울 강서구,청양,305250.0,50.0,5.0
풋고추,인천삼산도매,20220301,서울특별시,롱그린,311800.0,66.2,6.6
풋고추,인천삼산도매,20220301,서울특별시,오이맛고추,206000.0,43.333333333333336,4.333333333333333
풋고추,인천삼산도매,20220301,서울특별시,청양,237333.33333333334,40.0,4.0
풋고추,인천삼산도매,20220301,전남 나주시,기타풋고추,30000.0,7.2,2.0
풋고추,인천삼산도매,20220301,충청남도 논산시,반홍,36000.0,10.0,1.0
풋고추,전주도매시장,20220301,광주광역시,청양,273663.63636363635,47.27272727272727,4.7272727272727275
풋고추,전주도매시장,20220301,전북 김제시,기타풋고추,217283.33333333334,39.333333333333336,9.833333333333334
풋고추,전주도매시장,20220301,전북 김제시,청양,12500.0,4.0,1.0
풋고추,전주도매시장,20220301,전북 전주시 덕진구,기타풋고추,179866.66666666666,33.333333333333336,8.333333333333334
풋고추,정읍도매시장,20220301,광주광역시,청양,82490.0,35.0,3.5
풋고추,정읍도매시장,20220301,전북 정읍시,청양,67000.0,10.0,1.0
풋고추,진주도매시장,20220301,경남 진주시,기타풋고추,172260.0,32.833333333333336,3.3333333333333335
풋고추,진주도매시장,20220301,경남 진주시,청양,609514.8529411765,104.97058823529412,10.5
풋고추,진주도매시장,20220301,경남 진주시,청초(일반),337750.0,46.75,4.75
풋고추,진주도매시장,20220301,경남 창원시,청양,504333.3333333333,90.0,9.0
풋고추,창원내서도매시장,20220301,경남 밀양시,청양,235000.0,40.0,4.0
풋고추,창원내서도매시장,20220301,경남 창원시,기타풋고추,299500.0,70.0,7.0
풋고추,창원내서도매시장,20220301,경남 창원시,청양,341968.4210526316,58.8421052631579,5.894736842105263
풋고추,창원내서도매시장,20220301,경상남도 창녕군,오이맛고추,148750.0,29.5,3.0
풋고추,창원내서도매시장,20220301,경상남도 창원시 의창(성산)구,청양,312350.0,55.0,5.5
풋고추,창원내서도매시장,20220301,서울특별시 송파구,오이맛고추,61900.0,10.0,1.0
풋고추,창원팔용도매시장,20220301,경남 진주시,청양,295920.0,62.36,5.6
풋고추,창원팔용도매시장,20220301,경남 창녕군,기타풋고추,213711.42857142858,53.971428571428575,4.857142857142857
풋고추,창원팔용도매시장,20220301,경남 창원시,청양,303550.0,67.83,5.95
풋고추,창원팔용도매시장,20220301,경상남도 창녕군,기타풋고추,294775.0,76.95,6.75
풋고추,천안도매시장,20220301,서울특별시,기타풋고추,35666.666666666664,13.333333333333334,1.3333333333333333
풋고추,천안도매시장,20220301,서울특별시,청양,101500.0,30.0,3.0
풋고추,천안도매시장,20220301,서울특별시,청초(일반),9500.0,10.0,1.0
풋고추,청주도매시장,20220301,경남 진주시,청양,590393.75,93.75,9.375
풋고추,청주도매시장,20220301,서울 송파구,기타풋고추,55910.0,100.0,10.0
풋고추,청주도매시장,20220301,서울 송파구,반홍,56970.0,10.0,10.0
풋고추,청주도매시장,20220301,서울 송파구,아삭이,139963.33333333334,22.266666666666666,12.833333333333334
풋고추,청주도매시장,20220301,서울 송파구,청양,307938.8888888889,50.0,25.0
풋고추,청주도매시장,20220301,서울 송파구,청초(일반),61418.63636363636,10.090909090909092,1.0909090909090908
풋고추,춘천도매시장,20220301,경기도 광주시,기타풋고추,53050.0,5.0,5.0
풋고추,춘천도매시장,20220301,경기도 광주시,청양,71070.0,10.0,1.0
풋고추,춘천도매시장,20220301,서울 송파구,기타풋고추,9560.0,1.0,1.0
풋고추,춘천도매시장,20220301,서울 송파구,청양,136000.0,20.0,2.0
풋고추,춘천도매시장,20220301,서울특별시,기타풋고추,83170.0,10.0,1.0
풋고추,춘천도매시장,20220301,서울특별시,청양,64170.0,10.0,1.0
풋고추,충주도매시장,20220301,경남 밀양시,아삭이,57000.0,10.0,1.0
풋고추,충주도매시장,20220301,경남 밀양시,오이맛고추,72082.0,14.4,1.6
풋고추,충주도매시장,20220301,경남 밀양시,청양,280685.71428571426,47.142857142857146,4.714285714285714
풋고추,포항도매시장,20220301,경남 창원시,청양,352983.3333333333,60.0,6.0
풋고추,포항도매시장,20220301,경북 영천시,기타풋고추,171000.0,30.0,3.0
풋고추,포항도매시장,20220301,경북 영천시,롱그린,153000.0,30.0,3.0
풋고추,포항도매시장,20220301,경북 영천시,청양,676000.0,100.0,10.0
피망(단고추),강릉도매시장,20220301,경남 진주시,피망(일반),77250.0,12.5,1.25
피망(단고추),강릉도매시장,20220301,경남 진주시,홍피망,105000.0,10.0,1.0
피망(단고추),광주각화도매,20220301,경남 진주시,청피망,249866.66666666666,43.333333333333336,4.333333333333333
피망(단고추),광주각화도매,20220301,경남 진주시,피망(일반),230964.44444444444,43.111111111111114,4.333333333333333
피망(단고추),광주각화도매,20220301,광주 남구,청피망,288000.0,80.0,8.0
피망(단고추),광주각화도매,20220301,전남 나주시,청피망,383200.0,80.0,8.0
피망(단고추),광주서부도매,20220301,경남 밀양시,피망(일반),183600.0,30.0,3.0
피망(단고추),광주서부도매,20220301,경남 진주시,피망(일반),254200.0,48.18181818181818,4.818181818181818
피망(단고추),광주서부도매,20220301,광주 남구,기타피망(단고추),120366.66666666667,23.333333333333332,2.3333333333333335
피망(단고추),광주서부도매,20220301,광주 남구,반홍피망,47800.0,20.0,2.0
피망(단고추),광주서부도매,20220301,광주 남구,청피망,71700.0,30.0,3.0
피망(단고추),광주서부도매,20220301,광주 남구,피망(일반),65600.0,15.0,1.5
피망(단고추),광주서부도매,20220301,광주 남구,홍피망,72300.0,30.0,3.0
피망(단고추),광주서부도매,20220301,서울 송파구,기타피망(단고추),102380.0,15.0,1.5
피망(단고추),광주서부도매,20220301,서울 송파구,청피망,140486.66666666666,21.666666666666668,2.1666666666666665
피망(단고추),광주서부도매,20220301,서울 종로구,피망(일반),65600.0,10.0,1.0
피망(단고추),광주서부도매,20220301,전남 화순군,피망(일반),210500.0,45.0,4.5
피망(단고추),구리도매시장,20220301,경기 구리시,피망(일반),560000.0,100.0,10.0
피망(단고추),구리도매시장,20220301,경남 진주시,청피망,550500.0,107.5,10.75
피망(단고추),구리도매시장,20220301,경상남도 진주시,피망(일반),304285.71428571426,56.42857142857143,5.642857142857143
피망(단고추),구리도매시장,20220301,경상남도 진주시,홍피망,45333.333333333336,10.0,1.0
피망(단고추),대구북부도매,20220301,경남 창녕군,청피망,426000.0,85.0,85.0
피망(단고추),대구북부도매,20220301,경상남도 진주시,청피망,550200.0,104.0,104.0
피망(단고추),대구북부도매,20220301,경상남도 진주시,피망(일반),458980.0,89.6,89.6
피망(단고추),대구북부도매,20220301,경상남도 창녕군,청피망,269140.0,53.6,53.6
